trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
7496080,71D,3,OUTBOUND-WILKINSBURG STATION,,0,192916808,shp-71D-54,1,1
13500080,26,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,192884108,shp-26-51,1,1
2754080,13,3,OUTBOUND-WEST VIEW,,0,193291608,shp-13-70,1,1
6643070,16,2,INBOUND-DOWNTOWN,,1,193311807,shp-16-13,1,1
9783020,2,1,INBOUND-DOWNTOWN VIA MILLVALE,,1,193157102,shp-2-02,1,1
10780020,P16,1,OUTBOUND-PENN HILLS-LEECHBURG FLYER ,,0,192614102,shp-P16-86,1,1
8242010,82,4,OUTBOUND-LINCOLN,,0,192696201,shp-82-59,1,1
265020,61A,1,INBOUND-DOWNTOWN,,1,192444902,shp-61A-02,1,1
2868070,93,2,INBOUND-GLEN HAZEL VIA GREENFIELD,,1,192482707,shp-93-11,1,1
1254020,61C,1,OUTBOUND-HOMESTEAD VIA OAKLAND,,0,192433602,shp-61C-51,1,1
4349020,91,1,OUTBOUND-RIDC PARK VIA WATERWORKS,,0,193170602,shp-91-66,1,1
3940020,71A,1,INBOUND-OAKLAND,,1,192642702,shp-71A-07,1,1
11001070,14,2,INBOUND-ALLEGHENY STATION,,1,193310207,shp-14-07,1,1
6610020,16,1,INBOUND-DOWNTOWN,,1,193169702,shp-16-13,1,1
13043020,Y49,1,OUTBOUND-CCAC SOUTH,,0,192455302,shp-Y49-51,1,1
2127080,57,3,INBOUND-DOWNTOWN,,1,192777908,shp-57-01,1,1
3285020,38,1,INBOUND-DOWNTOWN,,1,192723102,shp-38-01,1,1
1992020,71C,1,OUTBOUND-WILKINSBURG STATION,,0,192616702,shp-71C-93,1,1
8412010,58,4,INBOUND-DOWNTOWN,,1,192688601,shp-58-01,1,1
734070,17,2,OUTBOUND-SHADELAND,,0,193307007,shp-17-10,1,1
9367020,56,1,INBOUND-DOWNTOWN,,1,192438202,shp-56-13,1,1
1333070,51,2,OUTBOUND-WEST MIFFLIN,,0,192465007,shp-51-68,1,1
9902080,58,3,OUTBOUND-OAKLAND,,0,192911308,shp-58-51,1,1
10330010,Y46,4,INBOUND-DOWNTOWN,,1,192500601,shp-Y46-11,1,1
7038070,64,2,OUTBOUND-WATERFRONT,,0,192481907,shp-64-51,1,1
11770020,22,1,OUTBOUND-KENNEDY CENTER,,0,192715102,shp-22-54,1,1
11835020,Y47,1,INBOUND-DOWNTOWN,,1,192450402,shp-Y47-08,1,1
4095080,G2,3,OUTBOUND-CARNEGIE,,0,192889808,shp-G2-53,1,1
1747080,21,3,OUTBOUND-UNIVERSITY BLVD PARK-AND-RIDE,,0,192883408,shp-21-58,1,1
8877020,77,1,OUTBOUND-CCAC BOYCE,,0,192645002,shp-77-73,1,1
12076010,Y49,4,INBOUND-DOWNTOWN,,1,192503101,shp-Y49-08,1,1
13896070,82,2,OUTBOUND-LINCOLN,,0,192661707,shp-82-59,1,1
3879080,64,3,INBOUND-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,,1,192780108,shp-64-01,1,1
270020,57,1,OUTBOUND-WATERFRONT,,0,192440502,shp-57-51,1,1
7195080,17,3,OUTBOUND-SHADELAND,,0,193284808,shp-17-10,1,1
13079070,51,2,OUTBOUND-WEST MIFFLIN,,0,192464907,shp-51-68,1,1
5784070,57,2,OUTBOUND-WATERFRONT,,0,192456407,shp-57-51,1,1
9271070,48,2,OUTBOUND-SOUTH HILLS JUNCTION,,0,192729607,shp-48-56,1,1
11856080,28X,3,INBOUND-DOWNTOWN,,1,192910408,shp-28X-01,1,1
6779020,31,1,INBOUND-DOWNTOWN,,1,192722602,shp-31-01,1,1
1753010,31,4,OUTBOUND-BRIDGEVILLE,,0,192744801,shp-31-51,1,1
6557020,16,1,OUTBOUND-AVALON LOOP,,0,193169602,shp-16-56,1,1
12255010,38,4,OUTBOUND-MT LEBANON,,0,192744301,shp-38-51,1,1
12384080,71C,3,INBOUND-OAKLAND,,1,192913008,shp-71C-08,1,1
12812080,48,3,OUTBOUND-SOUTH HILLS JUNCTION,,0,192888708,shp-48-56,1,1
1468010,77,4,INBOUND-DOWNTOWN,,1,192683401,shp-77-29,1,1
4331020,51,1,INBOUND-DOWNTOWN,,1,192430002,shp-51-25,1,1
4232020,P1,1,INBOUND-DOWNTOWN,,1,192616202,shp-P1-09,1,1
13462010,13,4,INBOUND-DOWNTOWN,,1,193275801,shp-13-15,1,1
10341080,71B,3,INBOUND-DOWNTOWN,,1,192924608,shp-71B-02,1,1
5437020,83,1,OUTBOUND-WHARTON SQ VIA OAKLAND,,0,192433802,shp-83-51,1,1
4736020,51,1,INBOUND-DOWNTOWN,,1,192426302,shp-51-25,1,1
6911080,26,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,192883608,shp-26-51,1,1
5986010,64,4,INBOUND-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,,1,192495601,shp-64-01,1,1
1394080,83,3,INBOUND-DOWNTOWN,,1,192781208,shp-83-01,1,1
9927070,67,2,OUTBOUND-FORBES HOSPITAL VIA MONROEVILLE MALL,,0,192660507,shp-67-54,1,1
6617070,48,2,INBOUND-DOWNTOWN,,1,192741107,shp-48-07,1,1
11689020,71D,1,OUTBOUND-WILKINSBURG STATION,,0,192648502,shp-71D-54,1,1
926080,4,3,INBOUND-DOWNTOWN,,1,193279908,shp-4-01,1,1
9192010,1,4,OUTBOUND-TARENTUM,,0,193268401,shp-1-63,1,1
11328070,13,2,OUTBOUND-WEST VIEW,,0,193295607,shp-13-69,1,1
11700020,O1,1,OUTBOUND-ROSS FLYER,,0,193131502,shp-O1-53,1,1
11682020,15,1,INBOUND-DOWNTOWN,,1,193163302,shp-15-01,1,1
840010,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192501801,shp-61B-51,1,1
8619080,91,3,OUTBOUND-VA HOSPITAL-ASPINWALL,,0,193294708,shp-91-68,1,1
7419070,61B,2,INBOUND-DOWNTOWN,,1,192469107,shp-61B-02,1,1
3451070,39,2,INBOUND-DOWNTOWN,,1,192738207,shp-39-10,1,1
13359020,P78,1,INBOUND-DOWNTOWN,,1,192624802,shp-P78-09,1,1
2783070,74,2,OUTBOUND-HOMEWOOD,,0,192674207,shp-74-51,1,1
10869010,1,4,OUTBOUND-TARENTUM,,0,193267101,shp-1-63,1,1
11391010,17,4,INBOUND-Downtown,,1,193265701,shp-17-09,1,1
1608020,12,1,INBOUND-DOWNTOWN,,1,193163602,shp-12-02,1,1
1637080,31,3,INBOUND-DOWNTOWN,,1,192886108,shp-31-01,1,1
1466070,53,2,INBOUND-WATERFRONT,,1,192469207,shp-53-07,1,1
11520010,15,4,OUTBOUND-NORTH VIEW HEIGHTS - SUMMER HILL,,0,193271601,shp-15-51,1,1
163020,61D,1,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192451502,shp-61D-51,1,1
12851070,75,2,INBOUND-SOUTH SIDE WORKS VIA OAKLAND,,1,192665407,shp-75-02,1,1
8291010,20,4,OUTBOUND-KENNEDY CENTER VIA HERBST ROAD,,0,192744901,shp-20-51,1,1
4005070,82,2,OUTBOUND-LINCOLN,,0,192671907,shp-82-59,1,1
7261020,P17,1,INBOUND-DOWNTOWN,,1,192615202,shp-P17-07,1,1
2569020,71C,1,INBOUND-OAKLAND,,1,192646002,shp-71C-08,1,1
6241020,79,1,OUTBOUND-WILKINSBURG STATION,,0,192648802,shp-79-64,1,1
2844020,8,1,OUTBOUND-WEST VIEW,,0,193138802,shp-8-63,1,1
11365070,16,2,INBOUND-DOWNTOWN,,1,193297607,shp-16-13,1,1
11478070,58,2,INBOUND-DOWNTOWN,,1,192666907,shp-58-01,1,1
149020,31,1,INBOUND-DOWNTOWN,,1,192721902,shp-31-01,1,1
13667020,21,1,OUTBOUND-SEWICKLEY,,0,192714802,shp-21-59,1,1
716070,51,2,OUTBOUND-WEST MIFFLIN,,0,192468407,shp-51-69,1,1
1837020,54,1,OUTBOUND-SOUTH HILLS JCT VIA PENN AVE,,0,193130302,shp-54-53,1,1
8351020,56,1,OUTBOUND-PENN STATE MCKEESPORT,,0,192437502,shp-56-01,1,1
9974080,17,3,INBOUND-Downtown,,1,193289508,shp-17-09,1,1
2277070,6,2,INBOUND-DOWNTOWN,,1,193303907,shp-6-06,1,1
10904020,71A,1,INBOUND-OAKLAND,,1,192621002,shp-71A-07,1,1
3187080,41,3,INBOUND-DOWNTOWN,,1,192888008,shp-41-01,1,1
5332020,93,1,INBOUND-GLEN HAZEL VIA GREENFIELD,,1,192418002,shp-93-11,1,1
11794020,79,1,OUTBOUND-WILKINSBURG STATION,,0,192619302,shp-79-63,1,1
1816010,G2,4,OUTBOUND-CARNEGIE,,0,192742101,shp-G2-53,1,1
6821010,41,4,OUTBOUND-BRIDGEVILLE,,0,192741901,shp-41-51,1,1
10821010,71D,4,INBOUND-OAKLAND,,1,192683101,shp-71D-07,1,1
13437020,61B,1,INBOUND-DOWNTOWN,,1,192425602,shp-61B-02,1,1
3736070,1,2,OUTBOUND-TARENTUM,,0,193300407,shp-1-63,1,1
12266020,1,1,INBOUND-DOWNTOWN,,1,193155402,shp-1-10,1,1
8397080,61B,3,INBOUND-DOWNTOWN,,1,192788308,shp-61B-01,1,1
2982070,89,2,INBOUND-EAST LIBERTY,,1,192678107,shp-89-06,1,1
11248020,O1,1,INBOUND-DOWNTOWN,,1,193132502,shp-O1-02,1,1
13304020,41,1,INBOUND-DOWNTOWN,,1,192713302,shp-41-01,1,1
2241020,13,1,OUTBOUND-WEST VIEW,,0,193128602,shp-13-70,1,1
6270070,54,2,OUTBOUND-BON AIR VIA POLISH HILL,,0,193310107,shp-54-52,1,1
8134070,67,2,INBOUND-DOWNTOWN,,1,192659607,shp-67-03,1,1
12816020,71B,1,INBOUND-DOWNTOWN,,1,192643802,shp-71B-02,1,1
10335070,44,2,OUTBOUND-ST CLAIR,,0,192739307,shp-44-16,1,1
653080,51,3,INBOUND-DOWNTOWN,,1,192775308,shp-51-25,1,1
9983080,71D,3,INBOUND-OAKLAND,,1,192924908,shp-71D-07,1,1
10050020,2,1,OUTBOUND-ROSS PARK MALL-NORTH HILLS VILLAGE,,0,193157302,shp-2-51,1,1
8102010,P1,4,OUTBOUND-SWISSVALE,,0,192681801,shp-P1-08,1,1
12300020,39,1,OUTBOUND-BROOKLINE,,0,192708802,shp-39-55,1,1
12656080,8,3,INBOUND-DOWNTOWN,,1,193282108,shp-8-08,1,1
1943020,6,1,OUTBOUND-NORTHVIEW HEIGHTS,,0,193156702,shp-6-09,1,1
8973070,40,2,INBOUND-DOWNTOWN,,1,193300107,shp-40-07,1,1
314070,51,2,OUTBOUND-WEST MIFFLIN,,0,192462407,shp-51-68,1,1
7501020,16,1,OUTBOUND-AVALON LOOP,,0,193168202,shp-16-56,1,1
8875080,6,3,OUTBOUND-NORTHVIEW HEIGHTS,,0,193289008,shp-6-09,1,1
681020,6,1,INBOUND-DOWNTOWN,,1,193156002,shp-6-06,1,1
1067020,61A,1,INBOUND-DOWNTOWN,,1,192444202,shp-61A-01,1,1
11482020,64,1,OUTBOUND-WATERFRONT,,0,192429602,shp-64-51,1,1
3450070,61C,2,OUTBOUND-HOMESTEAD VIA OAKLAND,,0,192478807,shp-61C-51,1,1
1826020,P16,1,INBOUND-DOWNTOWN VIA EAST BUSWAY,,1,192615502,shp-P16-34,1,1
10740010,51,4,OUTBOUND-WEST MIFFLIN,,0,192493001,shp-51-68,1,1
12431080,86,3,INBOUND-DOWNTOWN,,1,192912708,shp-86-08,1,1
6952070,G2,2,INBOUND-DOWNTOWN,,1,192741607,shp-G2-04,1,1
7456020,16,1,OUTBOUND-AVALON LOOP,,0,193168502,shp-16-56,1,1
9102080,P1,3,INBOUND-DOWNTOWN,,1,192923608,shp-P1-09,1,1
5305070,44,2,OUTBOUND-ST CLAIR,,0,192727907,shp-44-16,1,1
106070,61A,2,INBOUND-DOWNTOWN,,1,192476607,shp-61A-01,1,1
9926020,83,1,INBOUND-DOWNTOWN,,1,192419402,shp-83-01,1,1
9794070,79,2,OUTBOUND-WILKINSBURG STATION,,0,192676107,shp-79-64,1,1
5086020,61B,1,INBOUND-DOWNTOWN,,1,192443402,shp-61B-02,1,1
1283080,61A,3,INBOUND-DOWNTOWN,,1,192791208,shp-61A-01,1,1
798010,88,4,INBOUND-DOWNTOWN,,1,192698501,shp-88-09,1,1
1020,26,1,INBOUND-DOWNTOWN,,1,192719202,shp-26-01,1,1
5708010,55,4,INBOUND-NORTH VERSAILLES,,1,192492501,shp-55-01,1,1
6383080,12,3,OUTBOUND-McCANDLESS PARK-AND-RIDE,,0,193290808,shp-12-51,1,1
4741080,27,3,INBOUND-DOWNTOWN,,1,192887808,shp-27-01,1,1
12165080,8,3,OUTBOUND-WEST VIEW,,0,193284908,shp-8-62,1,1
12773080,58,3,INBOUND-DOWNTOWN,,1,192911308,shp-58-01,1,1
14034080,54,3,INBOUND-ALLEGHENY CENTER VIA POLISH HILL,,1,193294308,shp-54-02,1,1
6852020,11,1,OUTBOUND-DOWNTOWN,,0,193162302,shp-11-01,1,1
10029020,13,1,OUTBOUND-WEST VIEW,,0,193165002,shp-13-70,1,1
4675080,60,3,OUTBOUND-WALNUT-CRAWFORD VILLAGE,,0,192785208,shp-60-01,1,1
12938070,51,2,OUTBOUND-WEST MIFFLIN,,0,192467407,shp-51-68,1,1
12229080,61A,3,INBOUND-DOWNTOWN,,1,192791608,shp-61A-01,1,1
1752080,P1,3,INBOUND-DOWNTOWN,,1,192923508,shp-P1-09,1,1
658070,67,2,INBOUND-DOWNTOWN,,1,192660107,shp-67-03,1,1
9141070,89,2,INBOUND-EAST LIBERTY,,1,192678107,shp-89-06,1,1
4783020,8,1,INBOUND-DOWNTOWN,,1,193159802,shp-8-08,1,1
5231020,61B,1,INBOUND-DOWNTOWN,,1,192447302,shp-61B-02,1,1
1909080,31,3,OUTBOUND-BRIDGEVILLE,,0,192882608,shp-31-51,1,1
11493020,67,1,INBOUND-DOWNTOWN VIA OAKLAND-SQ HILL,,1,192629702,shp-67-04,1,1
1964020,43,1,INBOUND-DOWNTOWN,,1,192706102,shp-43-07,1,1
1348070,75,2,OUTBOUND-ELLSWORTH,,0,192675507,shp-75-51,1,1
10131070,55,2,OUTBOUND-WEST MIFFLIN,,0,192469707,shp-55-55,1,1
11867020,6,1,INBOUND-DOWNTOWN,,1,193164902,shp-6-06,1,1
6212020,86,1,OUTBOUND-WILKINSBURG,,0,192651902,shp-86-56,1,1
6593010,8,4,INBOUND-DOWNTOWN,,1,193271101,shp-8-08,1,1
13034010,82,4,OUTBOUND-LINCOLN,,0,192697101,shp-82-59,1,1
3493020,61B,1,INBOUND-DOWNTOWN,,1,192446802,shp-61B-02,1,1
7967070,71B,2,INBOUND-DOWNTOWN,,1,192669707,shp-71B-02,1,1
5210020,G2,1,OUTBOUND-CARNEGIE,,0,192725802,shp-G2-53,1,1
2610020,12,1,OUTBOUND-DOWNTOWN,,0,193173502,shp-12-52,1,1
9457020,G2,1,INBOUND-DOWNTOWN,,1,192725702,shp-G2-04,1,1
10474010,59,4,INBOUND-CENTURY III,,1,192485701,shp-59-01,1,1
6280070,74,2,OUTBOUND-HOMEWOOD,,0,192674607,shp-74-51,1,1
11562020,86,1,INBOUND-DOWNTOWN,,1,192654102,shp-86-08,1,1
996010,56,4,OUTBOUND-PENN STATE MCKEESPORT,,0,192491801,shp-56-01,1,1
4856020,24,1,OUTBOUND-WEST PARK,,0,192716802,shp-24-51,1,1
9154070,61C,2,INBOUND-PITTSBURGH VIA OAKLAND,,1,192458307,shp-61C-01,1,1
10441080,G2,3,INBOUND-DOWNTOWN,,1,192880008,shp-G2-04,1,1
13036020,79,1,INBOUND-LINCOLN LOOP,,1,192619302,shp-79-18,1,1
12390080,14,3,OUTBOUND-AMBRIDGE,,0,193285608,shp-14-01,1,1
2227020,8,1,OUTBOUND-WEST VIEW,,0,193138402,shp-8-63,1,1
2378070,71D,2,INBOUND-OAKLAND,,1,192670007,shp-71D-07,1,1
4254010,6,4,OUTBOUND-NORTHVIEW HEIGHTS,,0,193271901,shp-6-09,1,1
8122070,51,2,OUTBOUND-WEST MIFFLIN,,0,192461107,shp-51-68,1,1
523070,Y47,2,OUTBOUND-CENTURY SQUARE,,0,192483607,shp-Y47-53,1,1
7010,51,4,OUTBOUND-WEST MIFFLIN,,0,192493001,shp-51-69,1,1
4124020,P3,1,OUTBOUND-SWISSVALE,,0,192619102,shp-P3-51,1,1
3699070,61C,2,OUTBOUND-HOMESTEAD VIA OAKLAND,,0,192459607,shp-61C-51,1,1
9174020,P71,1,OUTBOUND-SWISSVALE STATION,,0,192631802,shp-P71-61,1,1
3752080,14,3,OUTBOUND-AMBRIDGE,,0,193292108,shp-14-01,1,1
11879070,14,2,INBOUND-ALLEGHENY STATION,,1,193310507,shp-14-07,1,1
12282010,6,4,OUTBOUND-NORTHVIEW HEIGHTS,,0,193266001,shp-6-09,1,1
6165070,P68,2,INBOUND-DOWNTOWN,,1,192657307,shp-P68-18,1,1
7225010,71C,4,OUTBOUND-WILKINSBURG STATION,,0,192682501,shp-71C-93,1,1
10598010,59,4,OUTBOUND-NORTH VERSAILLES,,0,192487001,shp-59-51,1,1
6062020,61B,1,INBOUND-DOWNTOWN,,1,192446902,shp-61B-02,1,1
5612010,75,4,OUTBOUND-ELLSWORTH,,0,192696101,shp-75-51,1,1
9397080,61C,3,OUTBOUND-HOMESTEAD VIA OAKLAND,,0,192793308,shp-61C-51,1,1
13564020,81,1,OUTBOUND-WHARTON SQUARE VIA OAKLAND,,0,192452802,shp-81-51,1,1
3122020,82,1,INBOUND-DOWNTOWN,,1,192652702,shp-82-11,1,1
10676020,51,1,INBOUND-DOWNTOWN,,1,192414702,shp-51-25,1,1
11396070,61A,2,INBOUND-DOWNTOWN,,1,192458207,shp-61A-02,1,1
4599080,71A,3,INBOUND-OAKLAND,,1,192911408,shp-71A-07,1,1
7212020,P1,1,INBOUND-DOWNTOWN,,1,192611502,shp-P1-09,1,1
10125020,28X,1,INBOUND-DOWNTOWN,,1,192646802,shp-28X-01,1,1
766010,16,4,INBOUND-DOWNTOWN,,1,193271001,shp-16-13,1,1
6953080,P1,3,OUTBOUND-SWISSVALE,,0,192923408,shp-P1-08,1,1
1802020,13,1,OUTBOUND-WEST VIEW,,0,193169302,shp-13-70,1,1
4532020,8,1,INBOUND-DOWNTOWN,,1,193128702,shp-8-08,1,1
1307070,83,2,INBOUND-DOWNTOWN,,1,192481307,shp-83-01,1,1
538020,2,1,OUTBOUND-ROSS PARK MALL-NORTH HILLS VILLAGE,,0,193157502,shp-2-51,1,1
166070,48,2,OUTBOUND-SOUTH HILLS JUNCTION,,0,192729507,shp-48-56,1,1
12304080,71A,3,OUTBOUND-HIGHLAND PARK,,0,192911408,shp-71A-53,1,1
10165010,36,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,192749701,shp-36-51,1,1
5038020,26,1,INBOUND-DOWNTOWN,,1,192715702,shp-26-01,1,1
7918070,64,2,INBOUND-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,,1,192478007,shp-64-01,1,1
3516080,P1,3,OUTBOUND-SWISSVALE,,0,192923408,shp-P1-08,1,1
674010,82,4,OUTBOUND-LINCOLN,,0,192697101,shp-82-59,1,1
1804080,71C,3,OUTBOUND-WILKINSBURG STATION,,0,192914408,shp-71C-93,1,1
3085080,61D,3,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192792308,shp-61D-51,1,1
11690020,G2,1,OUTBOUND-CARNEGIE,,0,192710002,shp-G2-53,1,1
6514070,71C,2,OUTBOUND-WILKINSBURG STATION,,0,192661007,shp-71C-93,1,1
2788010,28X,4,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,192680601,shp-28X-51,1,1
12495010,48,4,OUTBOUND-SOUTH HILLS JUNCTION,,0,192742001,shp-48-56,1,1
10338080,22,3,OUTBOUND-KENNEDY CENTER,,0,192880508,shp-22-54,1,1
12917010,67,4,OUTBOUND-FORBES HOSPITAL VIA MONROEVILLE MALL,,0,192684501,shp-67-54,1,1
4739010,13,4,INBOUND-DOWNTOWN,,1,193268101,shp-13-15,1,1
11317020,82,1,INBOUND-DOWNTOWN,,1,192644002,shp-82-11,1,1
11018010,48,4,OUTBOUND-SOUTH HILLS JUNCTION,,0,192745401,shp-48-56,1,1
3225010,71C,4,INBOUND-OAKLAND,,1,192692701,shp-71C-08,1,1
5196020,56,1,INBOUND-DOWNTOWN,,1,192439202,shp-56-13,1,1
3402070,16,2,OUTBOUND-AVALON LOOP,,0,193312507,shp-16-56,1,1
909020,51,1,INBOUND-DOWNTOWN,,1,192413402,shp-51-25,1,1
8565020,38,1,OUTBOUND-CHARTIER VALLEY SHOPPING CENTER,,0,192718702,shp-38-52,1,1
1523010,71D,4,OUTBOUND-WILKINSBURG STATION,,0,192693301,shp-71D-54,1,1
10602020,71A,1,INBOUND-OAKLAND,,1,192642902,shp-71A-07,1,1
1178080,24,3,OUTBOUND-WEST PARK,,0,192886008,shp-24-51,1,1
11172080,81,3,OUTBOUND-WHARTON SQUARE VIA OAKLAND,,0,192780708,shp-81-51,1,1
11231020,87,1,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,192641802,shp-87-01,1,1
482070,28X,2,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,192664707,shp-28X-51,1,1
11296020,P76,1,INBOUND-DOWNTOWN,,1,192418902,shp-P76-25,1,1
2514010,61C,4,INBOUND-PITTSBURGH VIA OAKLAND,,1,192500901,shp-61C-01,1,1
6550020,22,1,OUTBOUND-KENNEDY CENTER,,0,192719302,shp-22-54,1,1
601080,16,3,OUTBOUND-AVALON LOOP,,0,193281108,shp-16-56,1,1
5164020,51,1,INBOUND-DOWNTOWN,,1,192429402,shp-51-25,1,1
12683070,75,2,INBOUND-SOUTH SIDE WORKS VIA OAKLAND,,1,192670307,shp-75-02,1,1
10364020,77,1,INBOUND-DOWNTOWN,,1,192651002,shp-77-31,1,1
12257070,87,2,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,192663007,shp-87-01,1,1
3526080,75,3,INBOUND-SOUTH SIDE WORKS VIA OAKLAND,,1,192917408,shp-75-02,1,1
11194070,1,2,OUTBOUND-TARENTUM,,0,193301107,shp-1-63,1,1
4524020,54,1,INBOUND-ALLEGHENY CENTER VIA PENN AVE,,1,193129902,shp-54-03,1,1
3552020,28X,1,INBOUND-DOWNTOWN,,1,192639302,shp-28X-01,1,1
10644020,71C,1,INBOUND-OAKLAND,,1,192640002,shp-71C-08,1,1
5989080,1,3,OUTBOUND-TARENTUM,,0,193283108,shp-1-63,1,1
12089070,93,2,INBOUND-GLEN HAZEL VIA GREENFIELD,,1,192456507,shp-93-11,1,1
1641080,88,3,OUTBOUND-BAKERY SQUARE,,0,192927008,shp-88-10,1,1
1843070,54,2,OUTBOUND-SOUTH HILLS JCT VIA PENN AVE,,0,193296207,shp-54-53,1,1
5649080,8,3,OUTBOUND-WEST VIEW,,0,193287808,shp-8-62,1,1
11260080,20,3,INBOUND-DOWNTOWN,,1,192880108,shp-20-01,1,1
14157070,75,2,OUTBOUND-WATERWORKS,,0,192670307,shp-75-25,1,1
2149070,58,2,OUTBOUND-OAKLAND,,0,192667307,shp-58-51,1,1
12926020,G2,1,INBOUND-DOWNTOWN,,1,192725802,shp-G2-04,1,1
12834010,93,4,INBOUND-GLEN HAZEL VIA GREENFIELD,,1,192488301,shp-93-11,1,1
950080,88,3,OUTBOUND-BAKERY SQUARE,,0,192921008,shp-88-10,1,1
4312020,69,1,INBOUND-PITTSBURGH VIA OAKLAND-SQUIRREL HILL,,1,192626002,shp-69-02,1,1
1004010,51,4,OUTBOUND-WEST MIFFLIN,,0,192497401,shp-51-68,1,1
2870020,Y47,1,INBOUND-DOWNTOWN,,1,192442702,shp-Y47-08,1,1
1852020,83,1,INBOUND-DOWNTOWN,,1,192419402,shp-83-01,1,1
9392010,61C,4,INBOUND-PITTSBURGH VIA OAKLAND,,1,192501901,shp-61C-01,1,1
13058020,75,1,INBOUND-SOUTH SIDE WORKS VIA OAKLAND,,1,192650602,shp-75-02,1,1
13440070,71D,2,INBOUND-OAKLAND,,1,192674107,shp-71D-07,1,1
11672020,87,1,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,192655302,shp-87-51,1,1
6596020,29,1,OUTBOUND-PITTSBURGH TECHNICAL COLLEGE,,0,192717402,shp-29-01,1,1
2905010,26,4,INBOUND-DOWNTOWN,,1,192746201,shp-26-01,1,1
12490070,17,2,INBOUND-Downtown,,1,193313107,shp-17-09,1,1
10629080,88,3,OUTBOUND-BAKERY SQUARE,,0,192915008,shp-88-10,1,1
1714020,71D,1,INBOUND-OAKLAND,,1,192641402,shp-71D-07,1,1
10172010,88,4,OUTBOUND-BAKERY SQUARE,,0,192698101,shp-88-10,1,1
8678010,91,4,OUTBOUND-VA HOSPITAL-ASPINWALL,,0,193278501,shp-91-68,1,1
439020,81,1,OUTBOUND-WHARTON SQUARE VIA OAKLAND,,0,192419602,shp-81-51,1,1
3957070,81,2,OUTBOUND-WHARTON SQUARE VIA OAKLAND,,0,192466207,shp-81-51,1,1
12486020,91,1,OUTBOUND-RIDC PARK VIA WATERWORKS,,0,193173802,shp-91-66,1,1
6360070,51,2,INBOUND-DOWNTOWN,,1,192461707,shp-51-01,1,1
12471080,75,3,INBOUND-SOUTH SIDE WORKS VIA OAKLAND,,1,192919008,shp-75-02,1,1
7489080,54,3,OUTBOUND-BON AIR VIA POLISH HILL,,0,193293608,shp-54-52,1,1
8385070,58,2,INBOUND-DOWNTOWN,,1,192666707,shp-58-01,1,1
5963080,87,3,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,192920308,shp-87-51,1,1
12442020,G2,1,OUTBOUND-CARNEGIE,,0,192710102,shp-G2-53,1,1
11244080,71D,3,OUTBOUND-WILKINSBURG STATION,,0,192915808,shp-71D-54,1,1
8251070,71A,2,OUTBOUND-HIGHLAND PARK,,0,192658107,shp-71A-53,1,1
7301020,14,1,OUTBOUND-AMBRIDGE,,0,193166302,shp-14-01,1,1
3658020,61A,1,INBOUND-DOWNTOWN,,1,192445602,shp-61A-01,1,1
10601080,48,3,INBOUND-DOWNTOWN,,1,192889708,shp-48-07,1,1
824020,61A,1,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192449402,shp-61A-52,1,1
11850020,61D,1,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192451502,shp-61D-51,1,1
9123010,57,4,OUTBOUND-WATERFRONT,,0,192496501,shp-57-51,1,1
6521080,28X,3,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,192909508,shp-28X-51,1,1
11715020,Y46,1,INBOUND-DOWNTOWN,,1,192416302,shp-Y46-11,1,1
1367070,88,2,OUTBOUND-BAKERY SQUARE,,0,192662807,shp-88-10,1,1
9552010,61B,4,INBOUND-DOWNTOWN,,1,192500501,shp-61B-02,1,1
6897070,14,2,OUTBOUND-AMBRIDGE,,0,193308007,shp-14-01,1,1
3857020,87,1,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,192623702,shp-87-51,1,1
8702070,61B,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192476107,shp-61B-51,1,1
13728020,52L,1,OUTBOUND-HOMEVILLE,,0,192415802,shp-52L-01,1,1
1410080,89,3,INBOUND-EAST LIBERTY,,1,192927108,shp-89-06,1,1
